repo_url,repo_name,chart_path,values_files,helm_command,error_message
https://github.com/bitnami/charts,bitnami/charts,E:\helm_clones\bitnami__charts\bitnami\common,,helm template test E:\helm_clones\bitnami__charts\bitnami\common,"Error: library charts are not installable
"
https://github.com/microsoft/FluidFramework,microsoft/FluidFramework,E:\helm_clones\microsoft__FluidFramework\server\routerlicious\kubernetes\routerlicious,,helm template test E:\helm_clones\microsoft__FluidFramework\server\routerlicious\kubernetes\routerlicious,"Error: template: routerlicious/templates/scriptorium-deployment.yaml:21:28: executing ""routerlicious/templates/scriptorium-deployment.yaml"" at <include (print $.Template.BasePath ""/fluid-configmap.yaml"") .>: error calling include: template: routerlicious/templates/fluid-configmap.yaml:117:39: executing ""routerlicious/templates/fluid-configmap.yaml"" at <.Values.alfred.api.patchRoot>: nil pointer evaluating interface {}.patchRoot

Use --debug flag to render out invalid YAML
"
https://github.com/microsoft/mssql-docker,microsoft/mssql-docker,E:\helm_clones\microsoft__mssql-docker\linux\rancher,,helm template test E:\helm_clones\microsoft__mssql-docker\linux\rancher,"Error: template: sql-server-rancher/templates/secret.yaml:9:32: executing ""sql-server-rancher/templates/secret.yaml"" at <.Values.mssql.sa.password>: nil pointer evaluating interface {}.password

Use --debug flag to render out invalid YAML
"
https://github.com/trueforge-org/truecharts,trueforge-org/truecharts,E:\helm_clones\trueforge-org__truecharts\charts\library\common,,helm template test E:\helm_clones\trueforge-org__truecharts\charts\library\common,"Error: library charts are not installable
"
https://github.com/trueforge-org/truecharts,trueforge-org/truecharts,E:\helm_clones\trueforge-org__truecharts\charts\stable\app-template,,helm template test E:\helm_clones\trueforge-org__truecharts\charts\stable\app-template,"Error: execution error at (app-template/templates/common.yaml:1:3): Service - Expected non-empty [port.port]

Use --debug flag to render out invalid YAML
"
https://github.com/trueforge-org/truecharts,trueforge-org/truecharts,E:\helm_clones\trueforge-org__truecharts\charts\stable\authentik,,helm template test E:\helm_clones\trueforge-org__truecharts\charts\stable\authentik,"Error: execution error at (authentik/templates/common.yaml:97:3): Ingress - Expected ingress [main] to be enabled. This chart is designed to work only with ingress enabled.

Use --debug flag to render out invalid YAML
"
https://github.com/trueforge-org/truecharts,trueforge-org/truecharts,E:\helm_clones\trueforge-org__truecharts\charts\stable\clamav,,helm template test E:\helm_clones\trueforge-org__truecharts\charts\stable\clamav,"Error: execution error at (clamav/templates/common.yaml:13:3): Chart - Values contain an error that may be a result of merging. Make sure you don't have any invalid YAML characters starting a value. 
 Renderd Values containing the error: 

 ============================================================================================= 
 TZ: UTC
addons:
  codeserver:
    container:
      enabled: true
      env:
        DEFAULT_WORKSPACE: /
        PORT: 12321
      imageSelector: codeserverImage
      probes:
        liveness:
          enabled: true
          path: /
          port: 12321
        readiness:
          enabled: true
          path: /
          port: 12321
        startup:
          enabled: true
          path: /
          port: 12321
      resources:
        excludeExtra: true
      securityContext:
        readOnlyRootFilesystem: false
        runAsGroup: 0
        runAsNonRoot: false
        runAsUser: 0
      targetSelector:
      - main
    enabled: false
    ingress:
      annotations: {}
      enabled: false
      hosts:
      - host: code.chart-example.local
        paths:
        - path: /
          pathType: Prefix
      labels: {}
      tls: []
    service:
      enabled: true
      ports:
        codeserver:
          enabled: true
          port: 12321
          primary: true
          protocol: http
          targetPort: 12321
      type: ClusterIP
  gluetun:
    container:
      enabled: true
      env:
        DNS_KEEP_NAMESERVER: ""on""
        DOT: ""off""
        FIREWALL: ""off""
        FIREWALL_INPUT_PORTS: """"
        FIREWALL_OUTBOUND_SUBNETS: """"
      imageSelector: gluetunImage
      probes:
        liveness:
          enabled: false
        readiness:
          enabled: false
        startup:
          enabled: false
      resources:
        excludeExtra: true
      securityContext:
        capabilities:
          add:
          - NET_ADMIN
          - NET_RAW
          - MKNOD
        readOnlyRootFilesystem: false
        runAsGroup: 568
        runAsNonRoot: false
        runAsUser: 0
    enabled: false
    targetSelector:
    - main
  netshoot:
    container:
      command:
      - /bin/sh
      - -c
      - sleep infinity
      enabled: true
      imageSelector: netshootImage
      probes:
        liveness:
          enabled: false
        readiness:
          enabled: false
        startup:
          enabled: false
      resources:
        excludeExtra: true
      securityContext:
        capabilities:
          add:
          - NET_ADMIN
          - NET_RAW
        readOnlyRootFilesystem: false
        runAsGroup: 0
        runAsNonRoot: false
        runAsUser: 0
    enabled: false
  tailscale:
    accept_dns: false
    annotations: {}
    auth_once: true
    authkey: """"
    config: """"
    container:
      command:
      - /usr/local/bin/containerboot
      enabled: true
      env:
        TS_ACCEPT_DNS: false
        TS_AUTH_KEY: """"
        TS_AUTH_ONCE: true
        TS_DEST_IP: """"
        TS_EXTRA_ARGS: """"
        TS_KUBE_SECRET: """"
        TS_OUTBOUND_HTTP_PROXY_LISTEN: """"
        TS_ROUTES: """"
        TS_SOCKET: /var/run/tailscale/tailscaled.sock
        TS_SOCKS5_SERVER: """"
        TS_STATE_DIR: /var/lib/tailscale/state
        TS_TAILSCALED_EXTRA_ARGS: """"
        TS_USERSPACE: true
      imageSelector: tailscaleImage
      probes:
        liveness:
          enabled: false
        readiness:
          enabled: false
        startup:
          enabled: false
      resources:
        excludeExtra: true
      securityContext:
        capabilities:
          add:
          - NET_ADMIN
          - NET_RAW
    daemon_extra_args: """"
    dest_ip: """"
    enabled: false
    extra_args: """"
    outbound_http_proxy_listen: """"
    routes: """"
    sock5_server: """"
    targetSelector:
    - main
    userspace: true
alpineImage:
  pullPolicy: IfNotPresent
  repository: oci.trueforge.org/tccr/alpine
  tag: v3.22.1@sha256:6dc807ae4f2867cb2d00d061f8f579f1966420ad792c179ac68072ab235109f8
certificate: {}
chartContext:
  appHost: 127.0.0.1
  appPath: /
  appPort: ""3310""
  appProtocol: http
  appUrl: http://127.0.0.1:3310
  appUrlWithPortAndPath: http://127.0.0.1:3310/
  podCIDR: 172.16.0.0/16
  svcCIDR: 172.17.0.0/16
clamav:
  cron_enabled: true
  cron_schedule: '* * * * *'
  date_format: +%m-%d-%Y_%H.%M.%S
  extra_args: """"
  log_file_name: clamscan_report
  report_path: /logs
clickhouse:
  creds: {}
  enabled: false
  includeCommon: false
  password: PLACEHOLDERPASSWORD
cnpg:
  main:
    annotations: {}
    backups:
      credentials: """"
      destinationPath: """"
      enabled: false
      encryption:
        enabled: false
      manualBackups: []
      retentionPolicy: 30d
      scheduledBackups:
      - backupOwnerReference: self
        immediate: true
        name: daily-backup
        schedule: 0 0 0 * * *
        suspend: false
      servername: """"
      target: """"
    cluster:
      annotations: {}
      env: {}
      envFrom: {}
      initdb: {}
      instances: 2
      labels: {}
      logLevel: info
      primaryUpdateMethod: switchover
      primaryUpdateStrategy: unsupervised
      singleNode: false
    creds: {}
    database: app
    enabled: false
    hibernate: false
    labels: {}
    mode: standalone
    monitoring:
      customQueries: []
      disableDefaultQueries: false
      enablePodMonitor: false
    password: PLACEHOLDERPASSWORD
    pgVersion: 16
    pooler:
      annotations: {}
      createRO: false
      enabled: false
      instances: 2
      labels: {}
      poolMode: session
    primary: true
    recovery:
      backupName: """"
      clusterName: """"
      destinationPath: """"
      method: object_store
      pitrTarget:
        time: """"
      servername: """"
    type: postgres
    user: app
codeserverImage:
  pullPolicy: IfNotPresent
  repository: oci.trueforge.org/containerforge/code-server
  tag: 4.109.2@sha256:841cf00f26ed44db1d0be33cf2e9afff96ac298fd655d484d28be5d86b945930
configmap: {}
containerOptions:
  NVIDIA_CAPS:
  - all
credentials: {}
cronjob:
  annotations: {}
  failedJobsHistoryLimit: 5
  successfulJobsHistoryLimit: 2
diagnosticMode:
  enabled: false
extraTpl: []
global:
  annotations: {}
  diagnosticMode:
    enabled: false
  fallbackDefaults:
    accessModes:
    - ReadWriteOnce
    cnpg:
      pgVersion: 16
      skipEmptyWalArchiveCheck: true
    persistenceType: pvc
    probeTimeouts:
      liveness:
        failureThreshold: 5
        initialDelaySeconds: 12
        periodSeconds: 15
        successThreshold: 1
        timeoutSeconds: 5
      readiness:
        failureThreshold: 4
        initialDelaySeconds: 10
        periodSeconds: 12
        successThreshold: 2
        timeoutSeconds: 5
      startup:
        failureThreshold: 60
        initialDelaySeconds: 10
        periodSeconds: 5
        successThreshold: 1
        timeoutSeconds: 3
    probeType: http
    pvcRetain: false
    pvcSize: 100Gi
    serviceProtocol: tcp
    serviceType: ClusterIP
    topologyKey: kubernetes.io/hostname
    vctAccessModes:
    - ReadWriteOnce
    vctSize: 100Gi
  labels: {}
  minNodePort: 9000
  namespace: """"
  stopAll: false
  traefik:
    commonMiddlewares:
    - name: tc-basic-secure-headers
gluetunImage:
  pullPolicy: IfNotPresent
  repository: oci.trueforge.org/tccr/gluetun
  tag: v3.40.0@sha256:a8189e29155e0f8142be1500ae068a92b189b1b25abbba036321e74d6389bf2b
hpa:
  main:
    enabled: false
    targetSelector: []
image:
  pullPolicy: IfNotPresent
  repository: docker.io/clamav/clamav
  tag: 1.5.2@sha256:cef57306047cd9cf49001e01dcf2f9d17480f7bc09f9095c3b2df00727b796b3
imagePullSecret: {}
ingress:
  main:
    annotations: {}
    enabled: false
    hosts: []
    ingressClassName: """"
    integrations:
      certManager:
        certificateIssuer: """"
        enabled: false
      homepage:
        description: """"
        enabled: false
        group: """"
        icon: """"
        name: """"
        widget:
          type: """"
          url: """"
      nginx:
        auth:
          externalHost: """"
          internalHost: """"
          responseHeaders: []
          type: """"
        enabled: false
        ipWhitelist: []
        themepark:
          css: """"
          enabled: false
      traefik:
        enabled: false
        entrypoints:
        - websecure
        forceTLS: true
        middlewares: []
    labels: {}
    primary: true
    required: false
    tls: []
ingressMiddlewares:
  traefik:
    tc-basic-secure-headers:
      data:
        accessControlAllowMethods:
        - GET
        - OPTIONS
        - HEAD
        - PUT
        accessControlMaxAge: 100
        browserXssFilter: true
        contentTypeNosniff: true
        customRequestHeaders:
          X-Forwarded-Proto: https
        forceSTSHeader: true
        referrerPolicy: same-origin
        stsSeconds: 63072000
      enabled: false
      type: headers
kubectlImage:
  pullPolicy: IfNotPresent
  repository: oci.trueforge.org/containerforge/kubectl
  tag: 1.31.1@sha256:2c58c85799c78af92b403cdd976acc9176507cdf9dd12c5255834d6374a6c28f
mariadb:
  creds: {}
  enabled: false
  includeCommon: false
  password: PLACEHOLDERPASSWORD
  rootPassword: PLACEHOLDERROOTPASSWORD
mariadbClientImage:
  pullPolicy: IfNotPresent
  repository: oci.trueforge.org/containerforge/mariadb-client
  tag: 12.2.2@sha256:40666d961b9b2d4b658fd4bf52aedca1d2be4ba34a52c7a322fb1141220a8b05
metrics:
  main:
    enabled: false
    endpoints:
    - honorLabels: false
      interval: 5s
      path: /
      port: main
      scrapeTimeout: 5s
    primary: true
    prometheusRule:
      enabled: false
      groups: {}
    selector: {}
    type: servicemonitor
mongodb:
  creds: {}
  enabled: false
  includeCommon: false
  password: PLACEHOLDERPASSWORD
  rootPassword: PLACEHOLDERROOTPASSWORD
mongodbClientImage:
  pullPolicy: IfNotPresent
  repository: oci.trueforge.org/containerforge/mongosh
  tag: 2.8.2@sha256:0f0da8be5b8911c8a1feb6b74912f4a4855a248d90a8b55de434047167935376
namespace: """"
netshootImage:
  pullPolicy: IfNotPresent
  repository: oci.trueforge.org/tccr/netshoot
  tag: v0.14.0@sha256:28ede4317d22391e7d89a15eb78dc2afc3587ece02c76c983dde7239a0e43679
notes:
  custom: |
    {{- if .Values.chartContext.appUrl }}
    ## Connecting externally
    You can use this Chart by opening the following links in your browser:
    - {{ toYaml .Values.chartContext.appUrl }}
    {{- end }}

    {{ if .Chart.Dependencies }}
    ## Dependencies for {{ .Chart.Name }}

    {{- range .Chart.Dependencies }}
    - Chart: {{ .Repository }}/{{ .Name }}
      Version: {{ .Version }}
    {{- end }}
    {{- end }}
    {{- if .Values.chartContext.internalUrls }}
    ## Connecting Internally

    You can reach this chart inside your cluster, using the following service URLS:
    {{- range $url := .Values.chartContext.internalUrls -}}
    - {{ $url }}
    {{- end }}
    {{- end }}

    ## Sources for {{ .Chart.Name }}

    {{- range .Chart.Sources }}
    - {{ . }}
    {{- end -}}

    {{- $link := .Chart.Annotations.docs -}}
    {{- if not $link -}}
      {{- $link = .Chart.Home -}}
    {{- end }}

    See more for **{{ $.Chart.Name }}** at ({{ $link }})
  footer: |
    ## Documentation
    Please check out the TrueCharts documentation on:
    https://truecharts.org

    OpenSource can only exist with your help, please consider supporting TrueCharts:
    https://trueforge.org/sponsor
  header: |
    # Thank you for installing {{ .Chart.Name }} by TrueCharts.
  warnings: []
openvpnImage:
  pullPolicy: IfNotPresent
  repository: oci.trueforge.org/tccr/openvpn-client
  tag: latest@sha256:9bfdf50791d6e51056e31c03f73c9db329b2b72e7746155cfdc63e0c8b49b55a
persistence:
  devshm:
    enabled: true
    medium: Memory
    mountPath: /dev/shm
    targetSelectAll: true
    type: emptyDir
  logs:
    enabled: true
    mountPath: /logs
    targetSelectAll: true
  scandir:
    enabled: true
    mountPath: /scandir
    readOnly: true
    targetSelectAll: true
  shared:
    enabled: true
    mountPath: /shared
    targetSelectAll: true
    type: emptyDir
  sigdatabase:
    enabled: true
    mountPath: /var/lib/clamav
    targetSelectAll: true
  tmp:
    enabled: true
    medium: Memory
    mountPath: /tmp
    targetSelectAll: true
    type: emptyDir
  varlogs:
    enabled: true
    medium: Memory
    mountPath: /var/logs
    targetSelectAll: true
    type: emptyDir
  varrun:
    enabled: true
    medium: Memory
    mountPath: /var/run
    targetSelectAll: true
    type: emptyDir
podDisruptionBudget:
  main:
    enabled: false
    targetSelector: main
podOptions:
  affinity: {}
  automountServiceAccountToken: false
  defaultAffinity: true
  defaultSpread: true
  dnsConfig:
    options:
    - name: ndots
      value: ""1""
  dnsPolicy: ClusterFirst
  enableServiceLinks: false
  hostAliases: []
  hostIPC: false
  hostNetwork: false
  hostPID: false
  nodeSelector:
    kubernetes.io/arch: amd64
  priorityClassName: """"
  runtimeClassName: """"
  schedulerName: """"
  shareProcessNamespace: false
  terminationGracePeriodSeconds: 60
  tolerations: []
  topologySpreadConstraints: []
postgres15Image:
  pullPolicy: IfNotPresent
  repository: ghcr.io/cloudnative-pg/postgresql
  tag: 15.17@sha256:d990e9dd4b083a7cab6c3cbe0a935e9d796669ba3be749de01fa3484a313c87c
postgres16Image:
  pullPolicy: IfNotPresent
  repository: ghcr.io/cloudnative-pg/postgresql
  tag: 16.13@sha256:acbed84c842730d6cefb89e7135743fe160233296b645b2f30f49fa18e2ebcf1
postgresClientImage:
  pullPolicy: IfNotPresent
  repository: oci.trueforge.org/containerforge/postgresql-client
  tag: 9.6.24@sha256:5232c62344c6305326b2f082e3666b7a66158b84d873d380a2157d175913b3d8
postgresPostgis15Image:
  pullPolicy: IfNotPresent
  repository: ghcr.io/cloudnative-pg/postgis
  tag: 15-3.4@sha256:4596b193991cd2463a07d40e3d3d62c59f046a7dece8f163ad1aba15925a38e4
postgresPostgis16Image:
  pullPolicy: IfNotPresent
  repository: ghcr.io/cloudnative-pg/postgis
  tag: 16-3.4@sha256:bb5a8590a8c934767482e34e1d103253f412aec703b77bbc52ad9044bf6e56f9
postgresVectorchord15Image:
  pullPolicy: IfNotPresent
  repository: ghcr.io/tensorchord/cloudnative-vectorchord
  tag: 15.14-0.5.3@sha256:1978732dc1e7e9ef94b9e806a094fcb123afab1e50a7e878e2d29de8b849cf47
postgresVectorchord16Image:
  pullPolicy: IfNotPresent
  repository: ghcr.io/tensorchord/cloudnative-vectorchord
  tag: 16.10-0.5.3@sha256:a0776b514bb23858d8aa59b08587223f8b449bba1b278ffbcf85e097d6504eb0
postgresVectors15Image:
  pullPolicy: IfNotPresent
  repository: ghcr.io/tensorchord/cloudnative-pgvecto.rs
  tag: 15.7-v0.2.1@sha256:dbdeddf0d635f76df41f745407816c87c7468df35e3b7b0665ca4e0500ff3048
postgresVectors16Image:
  pullPolicy: IfNotPresent
  repository: ghcr.io/tensorchord/cloudnative-pgvecto.rs
  tag: 16.3-v0.2.1@sha256:f1a19d4fc4073b0671a72ad34ef012aa20d21b3ddf5b4b0c9077d54450db679a
priorityClass: {}
rbac: {}
redis:
  creds: {}
  enabled: false
  includeCommon: false
  password: PLACEHOLDERPASSWORD
  secret:
    credentials:
      enabled: false
redisClientImage:
  pullPolicy: IfNotPresent
  repository: oci.trueforge.org/containerforge/valkey-tools
  tag: 1.1.0@sha256:de04e7698a66351308c1e7200f9c575ae1d322e5ae56aefb295a9266821cfec5
resources:
  limits:
    cpu: 1500m
    memory: 2400Mi
  requests:
    cpu: 75m
    memory: 200Mi
route:
  main:
    annotations: {}
    enabled: false
    hostnames: []
    kind: HTTPRoute
    labels: {}
    parentRefs:
    - group: gateway.networking.k8s.io
      kind: Gateway
      name: null
      namespace: null
      sectionName: null
    rules:
    - backendRefs:
      - group: """"
        kind: Service
        name: null
        namespace: null
        port: null
        weight: 1
      matches:
      - path:
          type: PathPrefix
          value: /
scratchImage:
  pullPolicy: IfNotPresent
  repository: oci.trueforge.org/containerforge/scratch
  tag: 1.0.0@sha256:fcb59c5d301102db2f167dcb0fd7db22acf24a3d77c5acc7f464c563006fd638
secret: {}
securityContext:
  container:
    PUID: 568
    UMASK: ""0022""
    allowPrivilegeEscalation: false
    capabilities:
      add: []
      disableS6Caps: false
      drop:
      - ALL
    privileged: false
    readOnlyRootFilesystem: false
    runAsGroup: 0
    runAsNonRoot: false
    runAsUser: 0
    seccompProfile:
      type: RuntimeDefault
  pod:
    fsGroup: 568
    fsGroupChangePolicy: OnRootMismatch
    supplementalGroups: []
    sysctls: []
service:
  main:
    enabled: true
    ports:
      main:
        enabled: true
        port: 3310
        primary: true
        protocol: http
        targetPort: 3310
    primary: true
  milter:
    enabled: false
    ports:
      milter:
        enabled: true
        port: 7357
        protocol: http
        targetPort: 7357
serviceAccount: {}
solr:
  creds: {}
  enabled: false
  includeCommon: false
  password: PLACEHOLDERPASSWORD
  solrCores: 1
  solrEnableAuthentication: ""no""
storageClass: {}
tailscaleImage:
  pullPolicy: IfNotPresent
  repository: oci.trueforge.org/tccr/tailscale
  tag: v1.88.3@sha256:878612592f133bc0728e978558b10a1c457371ac5949985d0584664c8e92c2f9
ubuntuImage:
  pullPolicy: IfNotPresent
  repository: oci.trueforge.org/containerforge/ubuntu
  tag: 24.04@sha256:8f6de6a5c28a657e36d1b7630580eaf27788aac5d0603d18d644a1ac1332f061
valkeyClientImage:
  pullPolicy: IfNotPresent
  repository: oci.trueforge.org/containerforge/valkey-tools
  tag: 1.1.0@sha256:de04e7698a66351308c1e7200f9c575ae1d322e5ae56aefb295a9266821cfec5
volumeSnapshotClass: {}
volumeSnapshots: {}
vpa:
  main:
    enabled: false
    resourcePolicy:
      containerPolicies:
      - containerName: '*'
        controlledResources:
        - cpu
        - memory
        maxAllowed:
          cpu: 8000m
          memory: 20Gi
        minAllowed:
          cpu: 50m
          memory: 50Mi
    targetSelector: []
webhook:
  mutating:
    enabled: false
    type: mutating
    webhooks: []
  validating:
    enabled: false
    type: validating
    webhooks: []
wgetImage:
  pullPolicy: IfNotPresent
  repository: oci.trueforge.org/containerforge/ubuntu
  tag: 24.04@sha256:8f6de6a5c28a657e36d1b7630580eaf27788aac5d0603d18d644a1ac1332f061
wireguardImage:
  pullPolicy: IfNotPresent
  repository: oci.trueforge.org/tccr/wireguard
  tag: v1.0.20210914@sha256:683b8b74d64ebd07f9955147539834c2a4b60fee51d2a36fa76b9aba689601bf
workload:
  cron:
    Error: 'error converting YAML to JSON: yaml: line 3: did not find expected alphabetic
      or numeric character'
  main:
    dbWait: true
    enabled: true
    podSpec:
      containers:
        main:
          enabled: true
          env:
            CLAMAV_NO_CLAMD: false
            CLAMAV_NO_FRESHCLAMD: false
            CLAMAV_NO_MILTERD: '{{ not .Values.service.milter.enabled }}'
            CLAMD_STARTUP_TIMEOUT: 1800
            FRESHCLAM_CHECKS: 1
          imageSelector: image
          primary: true
          probes:
            liveness:
              command:
              - clamdcheck.sh
              enabled: true
              port: '{{ $.Values.service.main.ports.main.targetPort | default .Values.service.main.ports.main.port
                }}'
              type: exec
            readiness:
              command:
              - clamdcheck.sh
              enabled: true
              port: '{{ $.Values.service.main.ports.main.targetPort | default .Values.service.main.ports.main.port
                }}'
              type: exec
            startup:
              command:
              - clamdcheck.sh
              enabled: true
              port: '{{ $.Values.service.main.ports.main.targetPort | default .Values.service.main.ports.main.port
                }}'
              type: exec
    primary: true
    type: Deployment
yqImage:
  pullPolicy: IfNotPresent
  repository: oci.trueforge.org/containerforge/go-yq
  tag: 4.52.5@sha256:394e539f151c517f26bf64098be0a40223061ed1b9edffa0a29f7e66a3ea905f 
 ============================================================================================= 

 See error above values.

Use --debug flag to render out invalid YAML
"
https://github.com/trueforge-org/truecharts,trueforge-org/truecharts,E:\helm_clones\trueforge-org__truecharts\charts\stable\nextcloud,,helm template test E:\helm_clones\trueforge-org__truecharts\charts\stable\nextcloud,"Error: execution error at (nextcloud/templates/common.yaml:92:4): Expected non-empty [ip] value on [hostAliases].

Use --debug flag to render out invalid YAML
"
https://github.com/trueforge-org/truecharts,trueforge-org/truecharts,E:\helm_clones\trueforge-org__truecharts\charts\stable\slink,,helm template test E:\helm_clones\trueforge-org__truecharts\charts\stable\slink,"Error: execution error at (slink/templates/common.yaml:1:3): Ingress - Expected ingress [main] to be enabled. This chart is designed to work only with ingress enabled.

Use --debug flag to render out invalid YAML
"
https://github.com/trueforge-org/truecharts,trueforge-org/truecharts,E:\helm_clones\trueforge-org__truecharts\charts\stable\vaultwarden,,helm template test E:\helm_clones\trueforge-org__truecharts\charts\stable\vaultwarden,"Error: execution error at (vaultwarden/templates/common.yaml:17:3): Ingress - Expected ingress [main] to be enabled. This chart is designed to work only with ingress enabled.

Use --debug flag to render out invalid YAML
"
